source,email_domain_end,email_domain_name,user_identifier,stand_institute,Unnamed: 0.1,Unnamed: 0,country_alpha2,country_alpha3,country_official_name,country_url,flemish,group,qh,MarineInfo_ID,ROR_ID,local_ID
3-users_lifewatch_by_group_kpi_2023-11-07,au,csuedu,3-users_lifewatch_by_group_kpi_2023-11-07_e78d11cc-b565-4406-b7a9-dcee9eaebde9,Charles Sturt University,45.0,45.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,University,Science,https://marineinfo.org/id/institute/9435,https://ror.org/00wfvh315,6797a353-21cb-49c9-9e8d-e94a99a6b55e
3-users_lifewatch_by_group_kpi_2023-11-07,com,ecoanalysts,3-users_lifewatch_by_group_kpi_2023-11-07_1ab7f5ff-be10-4577-b94f-3d72b3e18725,EcoAnalysts Inc.,2607.0,2607.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,Consultancy,Industry,https://marineinfo.org/id/institute/14753,-,be345839-278c-4671-a56b-994da05acc5b
3-users_lifewatch_by_group_kpi_2023-11-07,co,udeaedu,3-users_lifewatch_by_group_kpi_2023-11-07_3415434d-6c54-4d28-927a-7e4c8cfc83d0,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,nz,tepapagovt,3-users_lifewatch_by_group_kpi_2023-11-07_cb3603a9-2b04-4a2b-b2f4-93042f933816,Museum of New Zealand Te Papa Tongarewa,1458.0,1458.0,NZ,NZL,New Zealand,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANZ,,Museum,Science,https://marineinfo.org/id/institute/9172,https://ror.org/05c9swc26,64d04f27-29a3-4e73-bc00-9c5b0f33d5dc
3-users_lifewatch_by_group_kpi_2023-11-07,org,ansp,3-users_lifewatch_by_group_kpi_2023-11-07_29b49040-b285-464a-aaea-da50113f3006,Drexel University - The Academy of Natural Sciences,2218.0,2218.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,University,Science,https://marineinfo.org/id/institute/5842,-,e75e895f-54c5-4747-94e2-7a56aa4963d7
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_4a8b6d0b-51f1-4901-a52d-297929bffc22,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_5e4a1325-543c-4af4-802d-971763f88b61,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_98743a44-aa4c-441a-a73a-be1bc1eb5238,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07_d4fa38be-b8c1-4a93-8e4e-f65fa52d9ed9,Royal Belgian Institute of Natural Sciences (RBINS),243.0,243.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,Research institute,Science,https://marineinfo.org/id/institute/1883,https://ror.org/02y22ws83,ac8f2c17-78f0-4d05-9fe2-21db22fe55ef
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_38423ab1-3192-4931-bdb0-d242a264faf0,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,edu,ufl,3-users_lifewatch_by_group_kpi_2023-11-07_fa697451-f616-411b-bb00-34521b066e6a,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,de,mfn-berlin,3-users_lifewatch_by_group_kpi_2023-11-07_895654b9-7c70-468f-ab4c-2e285bdddbfd,Museum für Naturkunde (MfN),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,ca,nature,3-users_lifewatch_by_group_kpi_2023-11-07_530bb929-1f7c-44dd-96a3-9b925ddb545a,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,edu,usm,3-users_lifewatch_by_group_kpi_2023-11-07_08882cad-0588-4917-80c3-2dec23ee4baf,University of Southern Mississippi,2464.0,2464.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,University,Science,https://marineinfo.org/id/institute/8628,https://ror.org/0270vfa57,ac20fe63-2bd1-4e8e-b9ac-a1df15204a7b
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_917c5d0c-1dd8-4426-beac-799fa66d6110,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_a2d13815-6ca5-47e9-927b-a616496b8a2b,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,br,acdufrj,3-users_lifewatch_by_group_kpi_2023-11-07_2045da34-04f8-4c34-b9a9-662cc9e3283f,Federal University of Rio de Janeiro (UFRJ),308.0,308.0,BR,BRA,Federative Republic of Brazil,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABR,,University,Science,https://marineinfo.org/id/institute/14323,https://ror.org/03490as77,817e56c4-e5d5-4b54-a165-d5a0e9043a91
3-users_lifewatch_by_group_kpi_2023-11-07,uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07_4e609937-d12d-480a-ac83-924274c15401,Natural History Museum (NHM),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_db20fddc-1d39-49b6-9267-032c1abdb471,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,es,us,3-users_lifewatch_by_group_kpi_2023-11-07_13405ea8-8e90-495a-85f3-132da2249b89,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,edu,odu,3-users_lifewatch_by_group_kpi_2023-11-07_34a986ff-f991-4db7-830f-602218331f6c,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_0c54e7c8-cac9-408d-adc3-74690df992aa,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,au,samuseumsagov,3-users_lifewatch_by_group_kpi_2023-11-07_c39ddb15-0c59-481e-af00-5d768119a3a4,South Australian Museum,86.0,86.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Museum,Science,https://marineinfo.org/id/institute/8717,https://ror.org/02zv7ne49,ee509c7c-d0a8-4814-921a-0d5ebd8fcdf2
3-users_lifewatch_by_group_kpi_2023-11-07,pl,biolunilodz,3-users_lifewatch_by_group_kpi_2023-11-07_36086c2f-8ef8-4245-97b8-1b98ed44a385,University of Lodz - Faculty of Biology and Environmental Protection,1567.0,1567.0,PL,POL,Republic of Poland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3APL,,University,Science,https://marineinfo.org/id/institute/10271,-,d96a5608-ff31-4cf4-ab8e-7d89f27b4cc7
3-users_lifewatch_by_group_kpi_2023-11-07,pl,biolunilodz,3-users_lifewatch_by_group_kpi_2023-11-07_f24bdf27-1189-4a23-ac39-4fdde90ce7f6,University of Lodz - Faculty of Biology and Environmental Protection,1567.0,1567.0,PL,POL,Republic of Poland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3APL,,University,Science,https://marineinfo.org/id/institute/10271,-,d96a5608-ff31-4cf4-ab8e-7d89f27b4cc7
3-users_lifewatch_by_group_kpi_2023-11-07,si,bfuni-lj,3-users_lifewatch_by_group_kpi_2023-11-07_1ef773e5-b59d-48e8-b4d5-8bcef296a453,University of Ljubljana - Faculty of Biotechnology,1689.0,1689.0,SI,SVN,Republic of Slovenia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ASI,,University,Science,https://marineinfo.org/id/institute/10102,-,5214a2fa-6020-4c78-b49d-d94de5f0e190
3-users_lifewatch_by_group_kpi_2023-11-07,ru,yandex,3-users_lifewatch_by_group_kpi_2023-11-07_ef1b0ae3-efb7-4582-b77b-b85b65d3c20b,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,fi,helsinki,3-users_lifewatch_by_group_kpi_2023-11-07_a0c97091-303c-4daa-b0ef-d639e6f05b9c,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,dk,mail,3-users_lifewatch_by_group_kpi_2023-11-07_cdf6fe6c-e77a-4ffd-8d0a-96a0f740ac7b,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07_7e0cced6-8957-4e5b-9b4d-52d41fbaeb86,Naturalis Biodiversity Center,1419.0,1419.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Museum,Science,https://marineinfo.org/id/institute/12212,https://ror.org/0566bfb96,a1937ae7-cb00-4044-9481-5a1d2f9698a8
3-users_lifewatch_by_group_kpi_2023-11-07,uk,nocac,3-users_lifewatch_by_group_kpi_2023-11-07_81e8eb80-ae45-461b-b9f9-4cd36b7ac203,NOC (National Oceanography Centre),2061.0,2061.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,Research institute,Science,https://marineinfo.org/id/institute/2045,https://ror.org/00874hx02,582cd1f6-2158-442a-b95a-8fec09cdc20f
3-users_lifewatch_by_group_kpi_2023-11-07,ru,linirk,3-users_lifewatch_by_group_kpi_2023-11-07_054e9c94-b750-4d39-8f19-72c3b0d2519d,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_2554f713-8340-48dd-9cb5-43da283a77c2,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,ca,mun,3-users_lifewatch_by_group_kpi_2023-11-07_94ee6f37-44e6-4f12-b48b-8fb763b93d02,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,si,bfuni-lj,3-users_lifewatch_by_group_kpi_2023-11-07_2396fe5e-c05b-450f-8ccf-7b011415e411,University of Ljubljana - Faculty of Biotechnology,1689.0,1689.0,SI,SVN,Republic of Slovenia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ASI,,University,Science,https://marineinfo.org/id/institute/10102,-,5214a2fa-6020-4c78-b49d-d94de5f0e190
3-users_lifewatch_by_group_kpi_2023-11-07,de,netcologne,3-users_lifewatch_by_group_kpi_2023-11-07_d65c1607-47f2-4966-b416-6d95873d71b1,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,telenet,3-users_lifewatch_by_group_kpi_2023-11-07_adfd0f4e-acfe-48ac-87a5-eadaf7c7115b,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07_4d0548c9-37f7-4d66-917e-a53f3dfc23e3,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07_326cc276-a8e4-424f-ba6c-c038255b0932,Natural History Museum (NHM),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07_f0578b7d-3d7e-4622-96ca-17d4c034437d,Natural History Museum (NHM),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,inbo,3-users_lifewatch_by_group_kpi_2023-11-07_74664b06-d592-4081-98d0-a6c8553172be,INBO Research Institute for Nature and Forest,217.0,217.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5443,https://ror.org/00j54wy13,30d5bbf8-ed5b-4982-8be8-f60d6e19f83e
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_afff2376-f954-441e-ae26-9f2d2f054c9d,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,at,univieac,3-users_lifewatch_by_group_kpi_2023-11-07_c2e2f6a1-b058-48e6-a147-811838e83152,University of Vienna,135.0,135.0,AT,AUT,Republic of Austria,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAT,,University,Science,https://marineinfo.org/id/institute/8721,https://ror.org/03prydq77,1ac473fe-2468-4f85-914e-bce1338e2a60
3-users_lifewatch_by_group_kpi_2023-11-07,au,samuseumsagov,3-users_lifewatch_by_group_kpi_2023-11-07_e9e866c0-6de0-4c8a-ab90-c81787eb7cce,South Australian Museum,86.0,86.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Museum,Science,https://marineinfo.org/id/institute/8717,https://ror.org/02zv7ne49,ee509c7c-d0a8-4814-921a-0d5ebd8fcdf2
3-users_lifewatch_by_group_kpi_2023-11-07,uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07_7ed18c31-00f1-4f4c-96d3-a2a6f6050699,Natural History Museum (NHM),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_5d271dc4-0394-4184-92e4-a32f35826141,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_b8a6f8a8-c099-442a-b37c-3fc8117d1a83,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_ba450314-e38f-460c-ac94-f90d37c99123,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,inbo,3-users_lifewatch_by_group_kpi_2023-11-07_51d43910-6066-4e11-9d1f-2a45b22024fc,INBO Research Institute for Nature and Forest,217.0,217.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5443,https://ror.org/00j54wy13,30d5bbf8-ed5b-4982-8be8-f60d6e19f83e
3-users_lifewatch_by_group_kpi_2023-11-07,edu,uw,3-users_lifewatch_by_group_kpi_2023-11-07_c2fc0c5b-4b35-4f90-b146-114e5a8bca84,University of Washington,2476.0,2476.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,University,Science,https://marineinfo.org/id/institute/1135,https://ror.org/00cvxb145,7f6ef288-1945-4b8e-9964-66b2492d68d3
3-users_lifewatch_by_group_kpi_2023-11-07,be,antwerpen,3-users_lifewatch_by_group_kpi_2023-11-07_6a487831-8181-49ab-b561-57e454be94cb,Province of Antwerp,234.0,234.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Governmental body,Policy,https://marineinfo.org/id/institute/5271,https://ror.org/022v8s261,9f79e11a-bdb1-43a7-9b8e-9ef109f5cfee
3-users_lifewatch_by_group_kpi_2023-11-07,se,emuu,3-users_lifewatch_by_group_kpi_2023-11-07_28f6aa02-3576-4681-b695-5b897d043ae5,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,nz,niwaco,3-users_lifewatch_by_group_kpi_2023-11-07_2c252024-47f8-4d60-b132-0c450d0584bb,National Institute of Water and Atmospheric Research (NIWA),1459.0,1459.0,NZ,NZL,New Zealand,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANZ,,Research institute,Science,https://marineinfo.org/id/institute/4968,https://ror.org/04hxcaz34,38970e52-e841-48c3-98f5-ad66772b9a5d
3-users_lifewatch_by_group_kpi_2023-11-07,ca,dfo-mpogc,3-users_lifewatch_by_group_kpi_2023-11-07_44628e18-744b-476d-ae45-85007e0875c1,Government of Canada - Fisheries and Oceans Canada,364.0,364.0,CA,CAN,Canada,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ACA,,Governmental body,Policy,https://marineinfo.org/id/institute/4251,https://ror.org/02qa1x782,6117db77-e8cc-4847-967a-f644873803bb
3-users_lifewatch_by_group_kpi_2023-11-07,com,aol,3-users_lifewatch_by_group_kpi_2023-11-07_37198a83-fe5d-47b0-b703-ca20d701d884,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,edu,mednetucla,3-users_lifewatch_by_group_kpi_2023-11-07_4bccdd35-57a0-4236-a564-8ee19de13f52,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,ua,ibssorg,3-users_lifewatch_by_group_kpi_2023-11-07_9ff09844-06b4-477b-97dc-0d222203a00b,Irpin Bible Seminary,2802.0,2802.0,UA,UKR,Ukraine,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUA,,Educational school,Civil society,-,-,de3e7e86-d53c-4fbf-a6e6-3d688b4f0cdd
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_9ff76cae-32ac-42fb-9088-b186e90531b8,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,gr,hcmr,3-users_lifewatch_by_group_kpi_2023-11-07_beb496d4-eaef-4525-a400-747ea4a2fcb4,HCMR (Hellenic Centre for Marine Research),983.0,983.0,GR,GRC,Hellenic Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGR,,Research institute,Science,https://marineinfo.org/id/institute/1878,https://ror.org/038kffh84,86583682-8736-4d0c-b620-55c7e375a19d
3-users_lifewatch_by_group_kpi_2023-11-07,be,ugent,3-users_lifewatch_by_group_kpi_2023-11-07_5327a7a8-c41e-497a-a71b-f9ca3de57bea,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_f68b8a9b-7495-4372-8859-ff4a022d1cd6,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07_3801d104-cf48-4094-be0b-90f2319ea658,Natural History Museum (NHM),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,nl,wur,3-users_lifewatch_by_group_kpi_2023-11-07_c5e0c325-458a-42bb-b624-13e56d43da30,Wageningen University & Research (WUR),1443.0,1443.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,University,Science,https://marineinfo.org/id/institute/5450,https://ror.org/04qw24q55,77eb9779-be0c-4e75-9651-14f18cf11f61
3-users_lifewatch_by_group_kpi_2023-11-07,nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07_a721361e-0d3d-4ac3-a176-69f2f195e732,Naturalis Biodiversity Center,1419.0,1419.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Museum,Science,https://marineinfo.org/id/institute/12212,https://ror.org/0566bfb96,a1937ae7-cb00-4044-9481-5a1d2f9698a8
3-users_lifewatch_by_group_kpi_2023-11-07,jp,jamstecgo,3-users_lifewatch_by_group_kpi_2023-11-07_1bf38edb-8c85-4f1c-8227-c36a8be916eb,JAMSTEC (Japan Agency for Marine-Earth Science and Technology),1269.0,1269.0,JP,JPN,Japan,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AJP,,Governmental body,Policy,https://marineinfo.org/id/institute/1117,https://ror.org/059qg2m13,1735a16d-514a-4820-8af7-a693cd784c1c
3-users_lifewatch_by_group_kpi_2023-11-07,ca,dal,3-users_lifewatch_by_group_kpi_2023-11-07_0b0ca67d-110a-4b6a-aa43-835029d8c956,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,de,fli,3-users_lifewatch_by_group_kpi_2023-11-07_1febe380-41b9-4215-9e37-d7daf84ea3ec,Friedrich Loeffler Institute,801.0,801.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Research institute,Science,https://marineinfo.org/id/institute/13651,https://ror.org/025fw7a54,93a74020-d688-4fd3-bbe0-7efa4c8d915a
3-users_lifewatch_by_group_kpi_2023-11-07,net,yjong,3-users_lifewatch_by_group_kpi_2023-11-07_02ebd16e-b912-4fc1-af0b-9a2189b6196e,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,br,yahoocom,3-users_lifewatch_by_group_kpi_2023-11-07_2b66fb0b-924c-4793-8aea-54d78ae8c894,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_bcafd723-9af3-481e-b44f-5a1e21cc8208,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,net,cordioea,3-users_lifewatch_by_group_kpi_2023-11-07_a6c8b5ad-027b-47e3-87e7-a1f54b7e83fe,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_87fe8726-eba3-47ab-a21d-9e6535d25cbe,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_6d091566-5eb8-4211-8a2a-5c1d52e9c166,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_752382d7-144f-49e9-a158-c079c180172a,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_7cdd8f5d-5165-4b0e-a979-aa3e4fbc633c,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_176fbd63-625c-4c77-ab05-04ce6e48178c,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
